name,cik,sic_code,sic_description,ticker,exchange,state,city,s1_filing_date,founding_date,founded_since_2000
"MICROMET, INC.",0001131907,2836,"Biological Products, (No Diagnostic Substances)",,,MD,"ROCKVILLE,",2003-08-14,1998-06-01,False
"MiNK Therapeutics, Inc.",0001840229,2836,"Biological Products, (No Diagnostic Substances)",INKT,Nasdaq,NY,NEW YORK,2021-09-14,1994-01-01,False
Miromatrix Medical Inc.,0001527096,2836,"Biological Products, (No Diagnostic Substances)",,,MN,EDEN PRAIRIE,2021-05-28,,
"Monte Rosa Therapeutics, Inc.",0001826457,2836,"Biological Products, (No Diagnostic Substances)",GLUE,Nasdaq,MA,BOSTON,2021-06-04,2019-11-01,True
Mosaic ImmunoEngineering Inc.,0000836564,2836,"Biological Products, (No Diagnostic Substances)",CPMV,OTC,CA,HUNTINGTON BEACH,2001-10-11,,
MYMETICS CORP,0000927761,2836,"Biological Products, (No Diagnostic Substances)",MYMX,OTC,V8,EPALINGES,2002-05-22,1994-07-01,False
"Neon Therapeutics, Inc.",0001694187,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2018-05-31,2007-01-01,True
NEOPHARM INC,0000942788,2836,"Biological Products, (No Diagnostic Substances)",,,IL,WAUKEGAN,1999-06-23,,
"Neumora Therapeutics, Inc.",0001885522,2836,"Biological Products, (No Diagnostic Substances)",NMRA,Nasdaq,MA,WATERTOWN,2023-08-25,2019-11-01,True
NEUROBIOLOGICAL TECHNOLOGIES INC /CA/,0000918112,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN RAMON,2007-08-13,1987-01-01,False
"NKGen Biotech, Inc.",0001845459,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SANTA ANA,2021-02-23,,
"NS Wind Down Co., Inc.",0001401708,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2013-05-20,2003-06-01,True
"Ocugen, Inc.",0001372299,2836,"Biological Products, (No Diagnostic Substances)",OCGN,Nasdaq,PA,MALVERN,2014-10-07,,
"Odyssey Therapeutics, Inc.",0001882782,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BOSTON,2025-01-17,2021-04-01,True
"Old Ayala, Inc",0001797336,2836,"Biological Products, (No Diagnostic Substances)",,,DE,WILMINGTON,2020-03-06,2017-11-01,True
"Omega Therapeutics, Inc.",0001850838,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2021-07-09,2016-07-01,True
"Omrix Biopharmaceuticals, Inc.",0001349426,2836,"Biological Products, (No Diagnostic Substances)",,,NY,NEW YORK,2006-01-18,,
ORAVAX INC /DE/,0000900122,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,1996-06-26,,
"ORCHESTRA THERAPEUTICS, INC.",0000817785,2836,"Biological Products, (No Diagnostic Substances)",,,CA,CARLSBAD,2003-02-14,,
"OSIRIS THERAPEUTICS, INC.",0001360886,2836,"Biological Products, (No Diagnostic Substances)",,,MD,COLUMBIA,2006-05-12,,
"Outlook Therapeutics, Inc.",0001649989,2836,"Biological Products, (No Diagnostic Substances)",OTLK,Nasdaq,NJ,ISELIN,2016-01-15,,
"Oyster Point Pharma, Inc.",0001720725,2836,"Biological Products, (No Diagnostic Substances)",,,NJ,PRINCETON,2019-10-04,2015-06-01,True
"PALISADE BIO, INC.",0001357459,2836,"Biological Products, (No Diagnostic Substances)",PALI,Nasdaq,CA,CARLSBAD,2019-06-21,2006-01-01,True
"PANACOS PHARMACEUTICALS, INC.",0001040017,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,1998-02-26,,
"Passage BIO, Inc.",0001787297,2836,"Biological Products, (No Diagnostic Substances)",PASG,Nasdaq,PA,PHILADELPHIA,2020-02-03,2017-07-01,True
"Peak Bio, Inc.",0001834645,2836,"Biological Products, (No Diagnostic Substances)",,,CA,PLEASANTON,2021-01-11,2020-08-06,True
"Peloton Therapeutics, Inc.",0001525145,2836,"Biological Products, (No Diagnostic Substances)",,,TX,DALLAS,2019-04-26,2010-08-01,True
Pelthos Therapeutics Inc.,0001919246,2836,"Biological Products, (No Diagnostic Substances)",PTHS,NYSE,NC,DURHAM,2023-01-11,2002-01-01,True
"Point of Care Nano-Technology, Inc.",0001504239,2836,"Biological Products, (No Diagnostic Substances)",,,NJ,WHITEHOUSE STATION,2010-10-25,2010-06-10,True
"POLARITYTE, INC.",0001076682,2836,"Biological Products, (No Diagnostic Substances)",,,UT,SALT LAKE CITY,2017-01-30,,
"Poseida Therapeutics, Inc.",0001661460,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN DIEGO,2019-01-04,2014-12-01,True
PRECISION BIOSCIENCES INC,0001357874,2836,"Biological Products, (No Diagnostic Substances)",DTIL,Nasdaq,NC,DURHAM,2019-03-01,2006-01-01,True
PREMIER BIOMEDICAL INC,0001515740,2836,"Biological Products, (No Diagnostic Substances)",,,MT,WHITEFISH,2011-06-14,2010-05-10,True
Prevail Therapeutics Inc.,0001714798,2836,"Biological Products, (No Diagnostic Substances)",,,NY,NEW YORK,2019-05-24,,
"Prime Medicine, Inc.",0001894562,2836,"Biological Products, (No Diagnostic Substances)",PRME,Nasdaq,MA,CAMBRIDGE,2022-09-23,2019-09-01,True
PROGENITOR INC,0000936537,2836,"Biological Products, (No Diagnostic Substances)",,,OH,COLUMBUS,1996-06-06,,
PROKIDNEY CORP.,0001850270,2836,"Biological Products, (No Diagnostic Substances)",PROK,Nasdaq,NC,WINSTON-SALEM,2021-06-02,2011-01-01,True
"Protara Therapeutics, Inc.",0001359931,2836,"Biological Products, (No Diagnostic Substances)",TARA,Nasdaq,NY,NEW YORK,2014-09-16,2001-06-01,True
Qrons Inc.,0001689084,2836,"Biological Products, (No Diagnostic Substances)",QRON,OTC,NY,LONG ISLAND CITY,2017-03-13,,
"Quince Therapeutics, Inc.",0001662774,2836,"Biological Products, (No Diagnostic Substances)",QNCX,Nasdaq,CA,SOUTH SAN FRANCISCO,2019-04-12,2012-06-01,True
"RECURSION PHARMACEUTICALS, INC.",0001601830,2836,"Biological Products, (No Diagnostic Substances)",RXRX,Nasdaq,UT,SALT LAKE CITY,2021-03-22,2019-01-01,True
REGENXBIO Inc.,0001590877,2836,"Biological Products, (No Diagnostic Substances)",RGNX,Nasdaq,MD,ROCKVILLE,2015-08-17,2008-07-01,True
"Relay Therapeutics, Inc.",0001812364,2836,"Biological Products, (No Diagnostic Substances)",RLAY,Nasdaq,MA,CAMBRIDGE,2020-06-24,2015-05-01,True
"Renovacor, Inc.",0001799850,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2020-03-09,,
"Replimune Group, Inc.",0001737953,2836,"Biological Products, (No Diagnostic Substances)",REPL,Nasdaq,MA,WOBURN,2018-06-22,2017-07-01,True
REPROS THERAPEUTICS INC.,0000897075,2836,"Biological Products, (No Diagnostic Substances)",,,TX,WOODLANDS,2010-12-15,1987-08-20,False
"rEVO Biologics, Inc.",0000904973,2836,"Biological Products, (No Diagnostic Substances)",,,MA,FRAMINGHAM,1996-06-12,,
"Revolution Medicines, Inc.",0001628171,2836,"Biological Products, (No Diagnostic Substances)",RVMD,Nasdaq,CA,REDWOOD CITY,2020-01-17,,
"Rubius Therapeutics, Inc.",0001709401,2836,"Biological Products, (No Diagnostic Substances)",,,MA,FOXBORO,2018-06-22,2013-04-01,True
"SAB Biotherapeutics, Inc.",0001833214,2836,"Biological Products, (No Diagnostic Substances)",SABS,Nasdaq,FL,MIAMI BEACH,2020-12-07,,
"Sana Biotechnology, Inc.",0001770121,2836,"Biological Products, (No Diagnostic Substances)",SANA,Nasdaq,WA,SEATTLE,2021-01-13,2018-07-01,True
Scholar Rock Holding Corp,0001727196,2836,"Biological Products, (No Diagnostic Substances)",SRRK,Nasdaq,MA,CAMBRIDGE,2018-04-27,,
Scilex Holding Co,0001820190,2836,"Biological Products, (No Diagnostic Substances)",SCLX,Nasdaq,CA,PALO ALTO,2020-12-15,2014-01-01,True
"Senti Biosciences, Inc.",0001854270,2836,"Biological Products, (No Diagnostic Substances)",SNTI,Nasdaq,CA,SOUTH SAN FRANCISCO,2021-05-07,1997-01-01,False
"Sequoia Vaccines, Inc.",0001650789,2836,"Biological Products, (No Diagnostic Substances)",,,MO,ST. LOUIS,2023-11-06,,
Silexion Therapeutics Corp,0002022416,2836,"Biological Products, (No Diagnostic Substances)",SLXN,Nasdaq,L3,RAMAT GAN,2024-09-10,2024-04-02,True
Solid Biosciences Inc.,0001707502,2836,"Biological Products, (No Diagnostic Substances)",SLDB,Nasdaq,MA,CHARLESTOWN,2017-12-29,2014-08-01,True
"Spark Therapeutics, Inc.",0001609351,2836,"Biological Products, (No Diagnostic Substances)",,,PA,PHILADELPHIA,2014-12-30,2013-03-01,True
SPK Acquisition Corp.,0001848097,2836,"Biological Products, (No Diagnostic Substances)",,,F4,SHANGHAI,2021-04-23,2020-12-31,True
"SpringWorks Therapeutics, Inc.",0001773427,2836,"Biological Products, (No Diagnostic Substances)",,,CT,STAMFORD,2019-08-16,2017-08-01,True
SQZ Biotechnologies Co,0001604477,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,2020-10-09,2013-03-01,True
"STEM CELL INNOVATIONS, INC.",0000351532,2836,"Biological Products, (No Diagnostic Substances)",,,TX,HOUSTON,2002-02-14,,
STRATAGENE  CORP,0001108674,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LA JOLLA,2000-03-10,,
"Surface Oncology, Inc.",0001718108,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2018-03-23,2014-04-01,True
"Surrozen, Inc./DE",0001824893,2836,"Biological Products, (No Diagnostic Substances)",SRZN,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-10-09,2007-01-01,True
"SUTRO BIOPHARMA, INC.",0001382101,2836,"Biological Products, (No Diagnostic Substances)",STRO,Nasdaq,CA,SOUTH SAN FRANCISCO,2018-08-29,2003-04-21,True
"TAMIR BIOTECHNOLOGY, INC.",0000708717,2836,"Biological Products, (No Diagnostic Substances)",,,NJ,SHORT HILLS,2000-05-31,,
"Tarsus Pharmaceuticals, Inc.",0001819790,2836,"Biological Products, (No Diagnostic Substances)",TARS,Nasdaq,CA,IRVINE,2020-09-25,,
"Taysha Gene Therapies, Inc.",0001806310,2836,"Biological Products, (No Diagnostic Substances)",TSHA,Nasdaq,TX,DALLAS,2020-09-02,2010-01-01,True
TCR2 THERAPEUTICS INC.,0001750019,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2018-12-28,2015-05-01,True
"Tectonic Therapeutic, Inc.",0001681087,2836,"Biological Products, (No Diagnostic Substances)",TECX,Nasdaq,MA,WATERTOWN,2018-05-25,,
"Tenaya Therapeutics, Inc.",0001858848,2836,"Biological Products, (No Diagnostic Substances)",TNYA,Nasdaq,CA,SOUTH SAN FRANCISCO,2021-07-09,2016-08-01,True
TENGION INC,0001296391,2836,"Biological Products, (No Diagnostic Substances)",,,NC,WINSTON-SALEM,2009-12-24,2003-01-01,True
Tevogen Bio Holdings Inc.,0001860871,2836,"Biological Products, (No Diagnostic Substances)",TVGN,Nasdaq,NJ,WARREN,2021-10-07,2018-01-01,True
THIRD WAVE TECHNOLOGIES INC /WI,0001120438,2836,"Biological Products, (No Diagnostic Substances)",,,WI,MADISON,2000-07-31,1994-01-01,False
TITAN PHARMACEUTICALS INC,0000910267,2836,"Biological Products, (No Diagnostic Substances)",TTNP,,CA,SAN FRANCISCO,2005-10-18,,
"Tourmaline Bio, Inc.",0001827506,2836,"Biological Products, (No Diagnostic Substances)",TRML,,NY,NEW YORK,2021-04-16,2002-02-01,True
"Tracon Pharmaceuticals, Inc.",0001394319,2836,"Biological Products, (No Diagnostic Substances)",,,CA,San Diego,2014-12-29,2004-10-01,True
TRANSCEND THERAPEUTICS INC,0001020910,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WALTHAM,1996-08-22,,
TRANSKARYOTIC THERAPIES INC,0000885259,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,1996-08-27,,
"Translate Bio, Inc.",0001693415,2836,"Biological Products, (No Diagnostic Substances)",,,MA,LEXINGTON,2018-06-01,2011-04-01,True
"TScan Therapeutics, Inc.",0001783328,2836,"Biological Products, (No Diagnostic Substances)",TCRX,Nasdaq,MA,WALTHAM,2021-04-23,2018-04-01,True
Turnstone Biologics Corp.,0001764974,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LA JOLLA,2023-06-12,2015-01-01,True
"TVAX Biomedical, Inc.",0001526959,2836,"Biological Products, (No Diagnostic Substances)",,,KS,LENEXA,2011-11-07,2009-01-01,True
"Vaxart, Inc.",0000072444,2836,"Biological Products, (No Diagnostic Substances)",VXRT,OTC,CA,SOUTH SAN FRANCISCO,2019-02-06,2004-03-01,True
"Vaxcyte, Inc.",0001649094,2836,"Biological Products, (No Diagnostic Substances)",PCVX,Nasdaq,CA,SAN CARLOS,2020-05-22,2013-11-01,True
Vericel Corp,0000887359,2836,"Biological Products, (No Diagnostic Substances)",VCEL,Nasdaq,MA,CAMBRIDGE,2013-04-29,,
"Vigil Neuroscience, Inc.",0001827087,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,2021-11-19,2020-06-01,True
VION PHARMACEUTICALS INC,0000944522,2836,"Biological Products, (No Diagnostic Substances)",,,CT,NEW HAVEN,1999-07-27,,
"Vir Biotechnology, Inc.",0001706431,2836,"Biological Products, (No Diagnostic Substances)",VIR,Nasdaq,CA,SAN FRANCISCO,2019-09-03,2016-04-01,True
VIRAGEN INC,0000353482,2836,"Biological Products, (No Diagnostic Substances)",,,FL,PLANTATION,1999-12-22,,
VIRAGEN INTERNATIONAL INC,0000785081,2836,"Biological Products, (No Diagnostic Substances)",,,FL,PLANTATION,2001-12-27,,
VIRUS RESEARCH INSTITUTE INC,0000902010,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,1996-05-29,,
"Vitro Biopharma, Inc.",0000793171,2836,"Biological Products, (No Diagnostic Substances)",,,CO,DENVER,2022-09-09,,
"VivoSim Labs, INC.",0001497253,2836,"Biological Products, (No Diagnostic Substances)",VIVS,Nasdaq,CA,SAN DIEGO,2010-10-13,2009-12-01,True
Vor Biopharma Inc.,0001817229,2836,"Biological Products, (No Diagnostic Substances)",VOR,Nasdaq,MA,BOSTON,2021-01-15,2015-12-01,True
Voyager Acquisition Corp./Cayman Islands,0002006815,2836,"Biological Products, (No Diagnostic Substances)",VACH,Nasdaq,TX,HOUSTON,2024-06-18,,
"Voyager Therapeutics, Inc.",0001640266,2836,"Biological Products, (No Diagnostic Substances)",VYGR,Nasdaq,MA,LEXINGTON,2015-10-09,2013-06-01,True
WINDTREE THERAPEUTICS INC /DE/,0000946486,2836,"Biological Products, (No Diagnostic Substances)",WINT,OTC,PA,WARRINGTON,2017-04-05,,
"X4 Pharmaceuticals, Inc",0001501697,2836,"Biological Products, (No Diagnostic Substances)",XFOR,Nasdaq,MA,BOSTON,2017-10-20,2004-01-01,True
"Zeo ScientifiX, Inc.",0001557376,2836,"Biological Products, (No Diagnostic Substances)",ZEOX,OTC,FL,DAVIE,2012-09-04,2011-08-09,True
"Zivo Bioscience, Inc.",0001101026,2836,"Biological Products, (No Diagnostic Substances)",ZIVO,OTC,MI,BLOOMFIELD HILLS,2020-12-09,2020-02-01,True
Zura Bio Ltd,0001855644,2836,"Biological Products, (No Diagnostic Substances)",ZURA,Nasdaq,CA,LA JOLLA,2021-06-15,2015-01-01,True
ZYMOGENETICS INC,0001129425,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2001-09-10,1981-06-01,False
